id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
214928784,Sách Ping - Giải Cứu Vườn Địa Đàng,https://tiki.vn/product-p214928784.html?spid=214928786,77900,98000,21,4.7,77,Stuart Avery Gold,Tiki Trading,Du ký,Nhà Xuất Bản Tổng hợp TP.HCM,"“PING – GIẢI CỨU VƯỜN ĐỊA ĐÀNG” Con đường chuyển biến nội tâm thay đổi thế giới Nối tiếp hành trình “Vượt ao tù ra biển lớn”, Ping dấn bước vào cuộc phiêu lưu thứ ba đi tìm nguyên nhân và giải pháp ..."
5745743,Sách Trên Đỉnh Namsan Ngắm Mặt Trời,https://tiki.vn/product-p5745743.html?spid=5745745,58300,99000,41,4.0,142,Hoài Thanh,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,"Trên Đỉnh Namsan Ngắm Mặt Trời là hành trình trải nghiệm, khám phá đất nước Hàn Quốc của một cô gái không-biết-tiếng-Hàn. Cuốn sách là trải nghiệm của cá nhân tác giả Hoài Thanh kể về cuộc sống, học t..."
159917640,"Thưởng Trà: Thật Đẹp, Thật Vui",https://tiki.vn/product-p159917640.html?spid=160169426,756800,860000,12,5.0,28,Nguyễn Ngọc Tuấn,VIETNAMBOOK,Du ký,Nhà Xuất Bản Tổng hợp TP.HCM,"Thưởng trà, Thật Đẹp, Thật Vui là cuốn sách tiếp theo của nghệ nhân trà truyền thống – Nguyễn Ngọc Tuấn do nhà xuất bản Tổng hợp TP. Hồ Chí Minh phát hành.Thưởng trà, Thật Đẹp, Thật Vui là câu chuyện..."
196902142,Sách Cơm nhà xứ Quảng (Tặng kèm 1 bộ postcard 6 tấm có gửi hình kèm theo),https://tiki.vn/product-p196902142.html?spid=196902144,84500,130000,35,5.0,49,Lưu Bình,Tiki Trading,Du ký,Nhà Xuất Bản Lao Động,"“Cơm nhà xứ Quảng” là những góc nhớ của tác giả về cái bếp xưa, về những món ăn đong đầy sự tảo tần, tình yêu và tấm lòng của những người bà, người mẹ dành cho gia đình, lối xóm và những sản vật quê h..."
15686464,"Sách Nhật Bản: Hoa Anh Đào, Kimono & Gì Nữa",https://tiki.vn/product-p15686464.html?spid=15686465,76000,100000,24,4.2,223,Tama Duy Ngọc,Tiki Trading,Sách tiếng Việt,,"Nhật Bản hiện đại nhìn qua góc nhìn của một du học sinh, ngoài một Nhật Bản truyền thống với hoa anh đào tượng trưng cho sự vật và cô gái Kimono tượng trưng cho con người Nhật Bản. Văn hóa đại chúng N..."
11491784,Du Ngoạn Vòng Quanh Châu Á Trên Lưng Ngựa,https://tiki.vn/product-p11491784.html?spid=11491785,68400,95000,28,5.0,73,,VIETNAMBOOK,Sách tiếng Việt,,"Ghi lại hành trình chuyến du ngoạn của công tước Konstantin Aleksandrivich Vyazemski đến Việt Nam năm 1892. Qua đó giúp độc giả thấu hiểu hơn về lịch sử, văn hóa, phong tục, tập quán của các dân tộc c..."
22367423,Sách Bước Chân Theo Dấu Mặt Trời – Hành Trình Trở Về Ấn Độ (Bản Thông Thường)(Tặng Kèm Bookmark Tiki),https://tiki.vn/product-p22367423.html?spid=59005374,95000,119000,20,4.8,21,Phương Thu Thủy,Alpha Books Official,Root,,"Bước Chân Theo Dấu Mặt Trời – Hành Trình Trở Về Ấn Độ được viết bởi một người phụ nữ đã từ bỏ công việc ổn định, rời xa ngôi nhà êm ấm để trở thành kẻ lữ hành cô độc đến những miền đất lạ với tấm vé m..."
202961583,Triệu Dấu Chân Qua Những Cửa Ô,https://tiki.vn/product-p202961583.html?spid=202961584,137600,160000,14,5.0,3,Nguyễn Trương Quý,Nhà sách Fahasa,Root,Nhà Xuất Bản Phụ Nữ,"    ""Có rất nhiều góc độ khác nhau để vẽ nên chân dung thành phố, Nguyễn Trương Quý, lần này chọn vẽ chân dung Hà Nội qua những dấu chân đi về.    Trong khoảng một trăm năm qua, người Hà Nội đã đi..."
113583666,"Combo 2 Cuốn: JOE BIDEN- Hứa Với Con, Ba Nhé + Sự Thật Ta Nắm Giữ - Một Hành Trình Xuyên Nước Mỹ",https://tiki.vn/product-p113583666.html?spid=113583669,273400,374000,27,5.0,13,"Joe Biden, Kamala Harris",Tiki Trading,Du ký,Nhà Xuất Bản Dân Trí,"Bạn có tò mò về những gì đã trải qua của những con người quyền lực nhất nước Mỹ ở thời điểm hiện tại. Nếu vậy thì cuốn hồi ký “Hứa với con, Ba nhé” của đương kim Tổng thống Joe Biden và cuốn “Sự thật ..."
54426455,Combo Sách Du Ký : HIMALAYA – Hành Trình Chạm Đến Trán Trời + Khơi Lửa Sông Nile + Đừng Chết Ở Ả Rập Xê Út,https://tiki.vn/product-p54426455.html?spid=88962188,284000,356000,20,5.0,5, Nhiều Tác Giả,Omega Plus Books,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,HIMALAYA – Hành Trình Chạm Đến Trán TrờiCuốn sách được viết khi Mai Lan và người bạn đồng hành đang trên đường trở về Salleri – điểm gần với Vườn quốc gia Sagarmatha nhất có thể đến được bằng ô tô. 2...
1256325,Sách Đá Nhọn Vực Sâu,https://tiki.vn/product-p1256325.html?spid=20480645,89100,99000,10,3.0,4,Nguyễn Vân Anh.,Nhà sách Fahasa,Sách tiếng Việt,,"            Đá Nhọn Vực Sâu        Cuốn sách viết về trải nghiệm Sơn Đoòng của tác giả Vân Anh – một người tên tuổi trong hoạt động về giới, phụ nữ, trẻ em    ở Việt Nam. Thông qua những gì đã ..."
178033006,Sáu Người Đi Khắp Thế Gian - Tập 2,https://tiki.vn/product-p178033006.html?spid=195895288,135000,150000,10,1.0,4,,HỆ THỐNG NHÀ SÁCH ABC,Du ký,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,"Sáu Người Đi Khắp Thế Gian - Tập 2Họ là bốn người Mỹ, một cô gái Na Uy, một cô gái Anh. Chiến tranh Việt Nam, chiến tranh Trung Đông đạo Hồi và những bóng ma của quá khứ đã xô đẩy họ trôi dạt tới thà..."
278165395,"Sách Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng"" (Tập 13 - tập cuối)",https://tiki.vn/product-p278165395.html?spid=278165400,127200,159000,20,5.0,94,Mishima Yomu,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng"" (Tập 13 - tập cuối).Tập cuối đưa mạch chính của series lên đỉnh điểm khi chiến tranh toàn diện giữa nhân loại mới và Đế quốc nổ ra. Leon ..."
278130385,Sách Nàng Idol Đói Bụng Gặp Được Chàng Nội Trợ Đảm Đang - Tập 2,https://tiki.vn/product-p278130385.html?spid=278131591,111200,139000,20,5.0,16,"kazuha kishimoto, SAKURA MIWABE",Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Buổi biểu diễn trực tiếp của nhóm nhạc thần tượng quốc dân Millefeuille Stars đã kết thúc và kỳ nghỉ hè cũng đã đến với Shido Rintaro, người đang sống chung với thành viên center của nhóm - Otosaki Re..."
278094596,"Spy Room - Lớp Học Điệp Viên - Ngoại Truyện 02 - Người Thầy Điệp Viên Yêu Tôi (Tặng Kèm Bưu Thiếp, Standee Giấy, Móc Khóa Mica)",https://tiki.vn/product-p278094596.html?spid=278094597,107500,149000,28,5.0,18,Takemachi,Tiki Trading,Light novel,Nhà Xuất Bản Hà Nội,"[ThaiHaBooks] Spy room – Lớp học điệp viên (tên gốc: Spy kyoushitsu) là series light novel độc đáo về thể loại điệp viên, tình báo vốn rất hiếm hoi trong dòng manga/light novel, là cái tên xuất sắc đã..."
278017659,[Light novel] Hành Trình Của Elaina – Tập 16 - Amakbooks,https://tiki.vn/product-p278017659.html?spid=278017660,118400,148000,20,5.0,5,Jougi Shiraishi,AMAK BOOKS,Light novel,Nhà Xuất Bản Hà Nội,"Hành Trình Của Elaina – Tập 16Tác giả: Jougi ShiraishiMinh họa: AzureDịch giả: JiThể loại: Light NovelKhổ sách: 13x18cmSố trang: 308 trang (6 trang màu, 302 đen trắng)ISBN: 978-604-44-3487-2N..."
277991090,Ba Đứa Trẻ Và Người Thủ Thư Tốt Bụng,https://tiki.vn/product-p277991090.html?spid=277991091,128880,179000,28,5.0,13,,1980Books Official,Light novel,Nhà Xuất Bản Lao Động,TÁC GIẢ: KATE ALBUSDịch giả: Phí MaiTHÔNG TIN XUẤT BẢN:Giá bìa: 179.000Kích thước: 13x20.5Số trang: 376Mã EAN: 8936230471858NXB liên kết: NXB Lao ĐộngSách do Công ty TNHH Văn hóa và Truyền thô...
277976616,Sách - 86-EIGHTY SIX - Ep.13 - Hỡi Chàng Thợ Săn Thân Mến - Bản Đặc Biệt - Tặng Kèm Set 4 Bookmark,https://tiki.vn/product-p277976616.html?spid=277976617,123200,145000,15,5.0,8," Shirabii, ASATO ASATO",Nhà sách Fahasa,Sách văn học,Nhà Xuất Bản Lao Động,"    86-EIGHTY SIX - Ep.13 - Hỡi Chàng Thợ Săn Thân Mến   Khủng bố đánh bom tự sát gây rúng động thủ đô, Legion tấn công dữ dội, dân tị nạn gia tăng đột biến, vô vàn suy đoán và hoài nghi khiến hỗn..."
277870006,Sách Về chuyện tôi chuyển sinh thành Slime - Tập 6,https://tiki.vn/product-p277870006.html?spid=277870011,174250,205000,15,5.0,60,Fuse,Tiki Trading,Light novel,Nhà Xuất Bản Phụ Nữ Việt Nam,"Về chuyện tôi chuyển sinh thành Slime - Tập 6.“Ta không phải một anh hùng, cũng chẳng là chúa quỷ… Ta chỉ là một slime.”Trong thế giới nơi pháp thuật thống trị, nơi con người, quái vật và ác thần cù..."
277857243,Sách Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng (Tập 12),https://tiki.vn/product-p277857243.html?spid=277857251,111200,139000,20,5.0,108,Mishima Yomu,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Thế Giới Otome Game Thật Khắc Nghiệt Với Nhân Vật Quần Chúng (Tập 12).Leon, kiếp trước là nhân viên văn phòng ở Nhật, chết vì kiệt sức sau khi bị em gái bắt chơi Otome game. Cậu chuyển sinh vào chính..."
276855851,Sách Spyroom – Lớp Học Điệp Viên 8: Sougen Sara,https://tiki.vn/product-p276855851.html?spid=276855890,83600,129000,35,5.0,19,Takemachi,Tiki Trading,Light novel,Nhà Xuất Bản Hà Nội,"[ThaiHaBooks] Spy room – Lớp học điệp viên (tên gốc: Spy kyoushitsu) là series light novel độc đáo về thể loại điệp viên, tình báo vốn rất hiếm hoi trong dòng manga/light novel, là cái tên xuất sắc đã..."
276594408,Không Ai Là Một Hòn Đảo - Thomas Merton,https://tiki.vn/product-p276594408.html?spid=276594409,204500,265000,23,4.7,24,,PHAN LỆ & FRIENDS,Light novel,Nhà Xuất Bản Hồng Đức,"KHÔNG AI LÀ MỘT HÒN ĐẢOTác giả: Thomas Merton***KHÔNG AI LÀ MỘT HÒN ĐẢO - Cuốn sách là tập hợp những suy tư thiêng liêng thú vị, hữu ích cho tất cả những ai đang cố gắng tìm kiếm ý nghĩa của sự tồ..."
276248033,[Light Novel] Dược Sư Tự Sự - Tập 5 - Tặng Kèm Bookmark,https://tiki.vn/product-p276248033.html?spid=276248034,115000,125000,8,5.0,56,Natsu Hyuuga,Nhà sách Fahasa,Light novel,Nhà Xuất Bản Kim Đồng,"    [Light Novel] Dược Sư Tự Sự - Tập 5   Cuộc nổi loạn của Tử tộc được dẹp yên, hoàng tử chào đời trong cung cấm, Ngọc Diệp trở thành chính cung hoàng hậu. Nhâm Thị tham gia xử lí chính sự với th..."
275907782,Sách Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 5,https://tiki.vn/product-p275907782.html?spid=275910638,76000,95000,20,5.0,109,"Sunsunsun, Momoco",Tiki Trading,Light novel,Nhà Xuất Bản Kim Đồng,"“И наменятоже обрати внимание”“… Là chị đây. Saa.”Cuộc hội ngộ với mối tình đầu cuối cùng cũng đến. Nhận ra Mariya chính là “cô bé năm đó”, Masachika không thể ngừng nghĩ về cô ấy.Sau kì nghỉ hè đá..."
275491395,Sách - Tiệm Nước Hoa Ký Ức - Jin Seolla - Nhà xuất bản Phụ nữ Việt Nam & Lightbooks,https://tiki.vn/product-p275491395.html?spid=275491396,69500,139000,50,4.5,15, Jeon Jin Kyong,Lightbooks,Light novel,Nhà Xuất Bản Phụ Nữ Việt Nam,Tác phẩm: Tiệm nước hoa Kí ứcTác giả: Jin SeollaDịch giả: Kyoyeon & Nguyễn ThủySố trang: 272Số khổ: 13 x 19Mã ISBN: 978-604-490-325-5Nhà xuất bản Phụ nữ Việt Nam liên kết với Công ti Cổ phần...
275418626,Người Gác Cây Long Não,https://tiki.vn/product-p275418626.html?spid=275418627,132800,160000,17,5.0,68,Keigo Higashino,Nhà sách Fahasa,Root,hong duc,"    Người Gác Cây Long Não   Keigo Higashino nói, “Truyện tôi viết thường có người chết, nhưng đôi khi tôi cũng muốn viết truyện người sống.”   Reito là một thanh niên ngoài 20 tuổi, sống tạm, ng..."
274660751,Sách Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 4.5,https://tiki.vn/product-p274660751.html?spid=274661719,76000,95000,20,5.0,150,"Sunsunsun, Momoco",Tiki Trading,Light novel,Nhà Xuất Bản Kim Đồng,"“И наменятоже обрати внимание”Chuyến tập huấn mùa hè báo hiệu cho sự khởi đầu của một tình yêu mới. Thế nhưng, mùa hè của nhóm Arya vẫn chưa kết thúc! Thuật thôi miên của Yuki đã biến Masachika trở t..."
274319398,Sách Ác Nữ Trùng Sinh – Tập 1,https://tiki.vn/product-p274319398.html?spid=274319399,159200,199000,20,5.0,53,Hanmint,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"ÁC NỮ TRÙNG SINH – Tập 1 “Ác Nữ Trùng Sinh"" (tên tiếng Anh phổ biến nhất là The Villainess Lives Twice) là một trong những bộ tiểu thuyết mạng (webnovel) được yêu thích nhất tại xứ sở Kim Chi, đã đượ..."
273962522,Sách Nếu Gặp Lại Em Trên Ngọn Đồi Hoa Nở,https://tiki.vn/product-p273962522.html?spid=273963487,108450,129000,16,5.0,109,Natsue Siomi,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Quà tặng: - Bản thường: 01 bookmark - Bản đặc biệt: 02 postcard hai mặt, 01 bookmark Mối lương duyên vượt thời gian. Dù không bao giờ gặp lại, kỷ niệm vẫn khắc sâu trong trái tim.Yuri, một nữ sinh ..."
273596565,"Combo 4 cuốn ""Nhật ký ấm áp""",https://tiki.vn/product-p273596565.html?spid=273596566,381150,495000,23,5.0,12,"Fujitani Toko, Fukamachi Naka",Tiki Trading,Light novel,Nhà Xuất Bản Hà Nội,Tác phẩm chuyển thể từ bộ tranh nổi tiếng của họa sĩ Fukamachi Naka với hơn 610.000 lượt theo dõi trên Twitter!Sách tặng kèm 4 postcard và 1 bookmark cực đẹp!“Anh sẽ bó lại những bông hoa em yêu thí...
272967434,"Sách Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 13)",https://tiki.vn/product-p272967434.html?spid=272967436,84930,149000,43,5.0,65,Morita Kisetsu,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Bản Đặc Biệt Tặng Kèm : 01 Bookmark 01 Poster (quà rời) 01 Standee (quà rời) Bản Thường Tặng Kèm : 01 Bookmark Diệt slime suốt 300 năm, cuối cùng thì tôi cũng được gặp Thần Chết rồi!? Trước giờ tôi..."
271538440,"Sách Tớ Sẽ Mãi Mãi Không Quên Cậu, Người Từng Sống Trong Khoảnh Khắc",https://tiki.vn/product-p271538440.html?spid=271538441,84800,106000,20,5.0,84,Yozora Fuyuno,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"“Tớ bổ nhiệm cậu trở thành nhiếp ảnh gia độc quyền của tớ!” Câu nói của Kaori, cô nàng nổi tiếng của lớp đã chính thức đặt dấu chấm hết cho chuỗi ngày bình lặng của Teruhiko.Tinh thần tự do, lạc quan..."
270768963,Sách Your Story,https://tiki.vn/product-p270768963.html?spid=270768969,81950,149000,45,5.0,36,Sugaru Miaki,Tiki Trading,Light novel,Nhà Xuất Bản Thế Giới,"Bản Đặc Biệt Tặng Kèm : - 01 postcard gấp (trong sách) - 01 bookmark (trong sách)Bản Thường Tặng Kèm : 01 bookmark (trong sách)Tóm tắt nội dung: Vào mùa hè năm ấy, vì một lỗi sơ suất mà Amagai Chihi..."
253284510,Sách Infinite Dendrogram 4 Trò Chơi Franklin,https://tiki.vn/product-p253284510.html?spid=253284511,100000,125000,20,5.0,73,"Kaidou Sakon, Taiki",Tiki Trading,Light novel,Nhà Xuất Bản Hà Nội,"“Ta sẽ đấm vỡ mặt ngươi. Giữ nó sạch vào mà chờ ăn đòn đi, Siêu cấp!”Vào thời điểm sự kiện Đại chiến Siêu cấp ở Gideon đi đến hồi kết, một gã đàn ông mặc áo trắng xuất hiện. Hắn tự xưng là “Đại Giáo ..."
